OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1997-051YY","IRIDIUM 33 DEB","38224","US","100.15","86.38","838","693","SMALL","0","1997-09-14",""
"1993-036BTM","COSMOS 2251 DEB","38221","CIS","98.16","74.01","730","612","SMALL","0","1993-06-16",""
"1993-036BTL","COSMOS 2251 DEB","38220","CIS","99.60","74.04","753","726","SMALL","0","1993-06-16",""
"1993-036BTK","COSMOS 2251 DEB","38219","CIS","95.09","73.66","542","503","SMALL","0","1993-06-16",""
"1993-036BTG","COSMOS 2251 DEB","38216","CIS","96.58","74.02","601","588","SMALL","0","1993-06-16",""
"1993-036BTF","COSMOS 2251 DEB","38215","CIS","98.48","74.03","699","673","SMALL","0","1993-06-16",""
"1993-036BTE","COSMOS 2251 DEB","38214","CIS","95.34","74.02","541","529","SMALL","0","1993-06-16",""
"1993-036BTD","COSMOS 2251 DEB","38213","CIS","99.30","74.05","742","709","SMALL","0","1993-06-16",""
"1993-036BTC","COSMOS 2251 DEB","38212","CIS","98.24","74.06","756","593","SMALL","0","1993-06-16",""
"1993-036BTA","COSMOS 2251 DEB","38210","CIS","98.07","74.02","686","647","SMALL","0","1993-06-16",""
"1993-036BSY","COSMOS 2251 DEB","38208","CIS","99.66","74.02","754","731","SMALL","0","1993-06-16",""
"1993-036BSX","COSMOS 2251 DEB","38207","CIS","99.58","74.01","765","712","SMALL","0","1993-06-16",""
"1993-036BSU","COSMOS 2251 DEB","38204","CIS","99.32","73.98","775","678","SMALL","0","1993-06-16",""
"1993-036BSQ","COSMOS 2251 DEB","38200","CIS","96.10","74.06","635","508","SMALL","0","1993-06-16",""
"1993-036BSP","COSMOS 2251 DEB","38199","CIS","105.79","73.96","1312","750","SMALL","0","1993-06-16",""
"1993-036BSN","COSMOS 2251 DEB","38198","CIS","97.36","74.02","659","606","SMALL","0","1993-06-16",""
"1993-036BSM","COSMOS 2251 DEB","38197","CIS","100.92","73.96","975","630","SMALL","0","1993-06-16",""
"1993-036BSL","COSMOS 2251 DEB","38196","CIS","99.86","73.89","895","609","SMALL","0","1993-06-16",""
"1993-036BSK","COSMOS 2251 DEB","38195","CIS","98.94","73.83","744","672","SMALL","0","1993-06-16",""
"1993-036BSG","COSMOS 2251 DEB","38192","CIS","98.34","74.02","698","661","SMALL","0","1993-06-16",""
"1993-036BSF","COSMOS 2251 DEB","38191","CIS","99.59","74.01","772","706","SMALL","0","1993-06-16",""
"1993-036BSE","COSMOS 2251 DEB","38190","CIS","99.36","74.05","742","714","SMALL","0","1993-06-16",""
"1993-036BSD","COSMOS 2251 DEB","38189","CIS","97.26","74.02","636","619","SMALL","0","1993-06-16",""
"1993-036BSC","COSMOS 2251 DEB","38188","CIS","99.90","74.01","786","721","SMALL","0","1993-06-16",""
"2011-069D","BREEZE-M DEB","38187","CIS","837.33","2.15","34256","11844","SMALL","0","2011-11-25",""
"2010-051E","CZ-4B DEB","38184","PRC","98.51","97.84","800","575","SMALL","0","2010-10-06",""
"1966-040BB","NIMBUS 2 DEB","38183","US","107.58","100.46","1154","1075","SMALL","0","1966-05-15",""
"1966-040BA","NIMBUS 2 DEB","38182","US","106.67","100.51","1128","1017","SMALL","0","1966-05-15",""
"1966-040AZ","NIMBUS 2 DEB","38181","US","105.89","100.72","1081","992","SMALL","0","1966-05-15",""
"2011-068H","CZ-2D DEB","38180","PRC","101.52","98.75","938","724","SMALL","0","2011-11-20",""
"2011-068G","CZ-2D DEB","38179","PRC","101.59","98.76","932","736","SMALL","0","2011-11-20",""
"2011-068F","CZ-2D DEB","38178","PRC","100.66","98.57","887","693","SMALL","0","2011-11-20",""
"2011-068E","CZ-2D DEB","38177","PRC","100.23","98.50","869","670","SMALL","0","2011-11-20",""
"2011-068D","CZ-2D DEB","38176","PRC","100.11","98.43","852","676","SMALL","0","2011-11-20",""
"2010-047E","YAOGAN 11 DEB","38175","PRC","100.58","98.03","933","639","SMALL","0","2010-09-22",""
"2010-047D","YAOGAN 11 DEB","38174","PRC","100.70","97.88","942","641","SMALL","0","2010-09-22",""
"1999-025ERW","FENGYUN 1C DEB","38173","PRC","101.25","99.02","961","675","SMALL","0","1999-05-10",""
"1999-025ERV","FENGYUN 1C DEB","38172","PRC","106.55","100.42","1280","854","SMALL","0","1999-05-10",""
"1999-025ERU","FENGYUN 1C DEB","38171","PRC","99.29","99.47","954","495","SMALL","0","1999-05-10",""
"1999-025ERT","FENGYUN 1C DEB","38170","PRC","101.50","98.88","933","727","SMALL","0","1999-05-10",""
"1999-025ERS","FENGYUN 1C DEB","38169","PRC","100.46","99.02","820","741","SMALL","0","1999-05-10",""
"1999-025ERR","FENGYUN 1C DEB","38168","PRC","101.78","98.93","883","803","SMALL","0","1999-05-10",""
"1999-025ERP","FENGYUN 1C DEB","38166","PRC","102.32","99.17","922","814","SMALL","0","1999-05-10",""
"1999-025ERN","FENGYUN 1C DEB","38165","PRC","100.95","99.09","826","782","SMALL","0","1999-05-10",""
"1999-025ERM","FENGYUN 1C DEB","38164","PRC","96.45","99.05","624","553","SMALL","0","1999-05-10",""
"1999-025ERL","FENGYUN 1C DEB","38163","PRC","102.81","99.23","952","831","SMALL","0","1999-05-10",""
"1999-025ERK","FENGYUN 1C DEB","38162","PRC","101.95","99.79","1009","693","SMALL","0","1999-05-10",""
"1999-025ERH","FENGYUN 1C DEB","38160","PRC","101.59","99.05","858","809","SMALL","0","1999-05-10",""
"1999-025ERG","FENGYUN 1C DEB","38159","PRC","102.83","99.37","931","853","SMALL","0","1999-05-10",""
